Ticker,Price
PDYN,2.0701
SPTE,26.7661
DFAR,23.77
SPSAF,209
LSBK,12.01
EIG,47.17
BBU,20.1637
DWIS,0.04
XP,18.055
PBSFY,1.86
DNNGY,18.93
DDC,0.5989
URAA,24.02
PSA/PS,18.3
GLAXF,20.25
KN,19.045
GLAI,0.128
BHLB,27.73
BMBL,9.42
ROBO,56.83
PUGE,0.0001
SIXZ,26.2549
GJNSY,17
GPGNF,1.57
UDMY,8.675
MRBK,11.67
INGR,120.68
HIPS,13.1499
USSG,51.8799
BTGOF,1.78
WHEN,0.0001
AEAE,11.44
ADN,4.11
LRGR,0.0152
DFCO,0.158
MCELQ,1e-06
ADTX,1.93
SNANF,0.23
BRNGF,0.0933
SANP,1e-06
BYNO,11.3
UBOH,19.2
GERN,4.685
PWLK,1e-06
SMMU,50.0173
XFIV,48.76
ONL,4.17
FRCOY,26.79
FATBB,5.18
BZ,16.265
SUME,0.486088
PEXNY,19.66
RYAM,5.925
NDBKF,14.9
STM,41.45
DAY,56.198
HYIN,19.625
PSCD,107.1816
BNDD,14.5602
PKIUF,27.635
RSPT,37.11
PMCB,2.04
BBBMF,0.0255
TRNFQ,0.005
NFLT,22.58
SGGEF,13.188
PSBAF,0.23
ASRMF,31.4
CBUMY,19.18
AIRS,4.78
UGL,86.15
FUUN,0.007
ILOW,34.75
FSBC,28.89
AUB,40.1
SSL,7.45
UNFYF,0.3383
SSYS,9.305
GOVX,2.94
TRMK,34.39
TWI,8.42
TSQ,11.86
GWAYF,0.2999
LOVFF,0.401
HISF,44.5095
CGLCF,0.22345
BILS,99.255
CHCO,123.935
TTSRF,0.11055
EJTTF,6.13
DBRG/PH,22.5802
OLVI,6.07
PPCB,0.0009
DRQ,17.84
SAABF,25
PSQ,40.67
TH,9.315
BLUAF,11
ICMFF,0.0076
LPTV,0.1467
HBRM,0.0001
SWKS,117.26
OBSEF,1e-06
SNGX,6.685
NUVB,3.3
TDS,22.31
ROII,0.0112
PGZFF,0.1329
RIOT,11.49
IGPTF,6.82
SNPW,1.6447
SSSSL,24.2
BKRKF,0.265
PSTX,3.295
IPAY,49.8915
LONZ,51.19
MRVSY,4.805
TBLA,3.4363
FTXH,28.57
NASO,0.0065
FTZFF,0.1321
IMMP,1.92
DLNG/PA,25.7216
FITBP,23.71
EFG,103.27
CBYDF,9.74
CWBR,0.2
XYIGY,22.08
CBCY,745
KGC,8.955
UCL,1.57
PULT,50.48
GDET,1e-06
XNGSF,7.712
SUSA,115.26
RFFC,55.6684
TLSI,5.72
ATDS,1.94
NREF,15.39
HOV,186.12
TMXN,0.0014
BAMXF,95.77
HGPI,1.75
UJB,70.7
CPA,92.06
DZSI,1.33
NBSM,26.16
SUEZY,7.055
BPRN,37.31
OKE,84.04
NEE/PS,49.6
ZBRA,327.25
DEEF,29.87
ITOX,0.00095
CNEQ,21.6815
NXT,47.73
CASY,374.07
TRVI,2.75
AIMD,0.73
PEGR,10.2
MMMRF,0.0053
FLLA,20.898
GLTK,2.5
CBTC,0.00134
EVM,9.6
MMEX,0.0001
JVTSF,2.4918
LXEH,0.346601
ALDX,4.06
AWEVF,2
TALK,2.17
ACORQ,0.149
RXRX,8.11
CNNC,0.0004
CFTLF,0.587
CPFXF,0.1956
ATLKY,17.555
FRES,2.64
BCAP,0.0003
BURCF,0.2187
PSR,92.7088
IHHSF,45.2517
SDG,77.85
LEN,174.795
TBVPF,0.36
BLGFF,2.645
PZT,23.29
ULVM,77.9953
LTNC,0.0039
WHSI,0.0004
PRPO,5.3001
DCMT,25.55
ISAPF,35.1
FLSW,34.7438
TYLD,25.3369
LMBLS,2.86
ROK,279.12
SFBQF,12.05
FKWL,4.17
AMMX,0.138
IVZ,16.64
KAI,340.425
SNNF,6.75
UZE,21.05
FUWAY,13.35
GYLD,13.275
NIM,9.0601
KYYWF,30.5
AMEN,532
LPL,4.52
TDG,1250.815
ASEA,15.3
RPID,0.6775
PNOV,36.42
ATNI,23.42
SGHC,3.635
GILT,4.672
MCBI,17.9
TPLE,25.04
AUEEF,0.091
CTBI,49.93
CCNB,9.7
CYSM,10.5101
HUSQF,8.436
KJUN,26.34
BHFAO,25.0405
ROCLU,11
CWYUF,17.452
NPFD,18.33
MSEX,62.65
MHUBF,0.21635
GLOF,43.44
VHI,16.305
SANM,72.25
RKDA,3.0878
STXV,29.6709
IBTL,20.23
TNON,0.6779
RSJN,31.04
CSCCF,6.5286
EARI,0.00025
MANA,20.25
OMAB,71.09
GCO,27.87
CNC,66.6
IVVM,29.32
PFSI,104.48
MIELY,35.74
SRHYY,0.2568
NWCCF,0.139
ANDR,0.0002
PVAL,37.26
CISO,0.5812
JCSE,0.8154
OMTK,0.014
FGPRB,165
NGLOY,14.79
TZUP,4.8
HERB,0.065
TIMB,15.25
TIRX,2.052
SWZ,8.47
BJAN,45.55
SMID,33.11
CICOF,1.7
MDLV,25.8476
ACCO,4.9708
MGWFF,0.0465
FDRVF,17.75
NGKSY,15.74
XONI,0.03
CRIT,18.3409
VAXX,0.15
TWIO,9.065
PLYM,23.93
MCRI,70.2
SLGGF,0.14015
AMND,45.5869
BATXF,0.087
AWAW,0.016
GREE,2.9929
FRRZF,18.5
ARKQ,58.97
AIBAF,8.5
JPIB,47.56
PSET,69.14
SYBX,1.6494
KAIFF,0.007
BLMH,0.4
WLFFF,0.03
BCHP,32.24
FDRV,14.58
HYPMY,5.135
NKRKF,8.08
MCHX,1.53
GNNSF,1.6
CHHYF,0.0495
FMS,20.05
FAST,70.11
GRNL,0.8398
ENQUF,0.157
SLNFF,0.2078
FF,5.435
NIHL,0.9749
WTRV,1.91
TSMCF,0.1359
AAON,85.96
MGMLF,0.06326
APMCF,0.2388
LIANY,0.29363
USAS,0.2515
KNOP,7.7399
CJPRY,11.15
ISRJF,0.1828
VRCFF,0.0187
CRAK,35.605
MITFY,6.26
AZO,2954.49
BYRG,0.0022
QDIV,34.7034
JROOF,0.099
TWO/PA,23.77
DFNV,31.63
AXREF,0.1048
ABTI,0.0076
DTE,118.361
MITSF,23.25
SRI,16.87
HCINF,0.015
OGS,70.09
WFLDF,0.0396
AVEE,56.31
FUJHF,21.68
KLYCY,10.495
PFRL,50.55
PNBK,1.8
GENK,8.63
SPCNF,0.014
ZIONO,25.5
FE,39.865
TPST,2.035
JKS,22.07
GOOP,31.23
EOFBF,0.05
AZUL,4.49
QIND,0.07445
NSKFF,97
MGDDF,38.71
EW,86.91
DLYT,0.0001
IYR,94.565
SBNC,6000
DAUG,38.0032
EVSV,0.015
RSEE,30.3
BFCC,33
XTN,81.5201
PHGE.U,0.2001
PMREF,9.84
GMOM,29.6385
HFND,22.1499
DTRUY,20.86
RADCQ,0.022
CYBQY,1.21
SRGZ,0.0131
VSTS,12.41
SCSC,47.06
PLAB,26.535
GJUL,34.9298
ALTM,3.735
MOG.B,193.4201
NVNO,6.03
CCGPY,5.89
BLLYF,0.006
EQUEY,6.25
KEYS,143.42
FCO,6.125
VABS,24.19
MCUJF,0.74
MDRRP,24.7001
TGNT,0.0192
COSLF,1e-06
OPTHF,0.237
SPMC,19.65
LPTX,2.15
JANZ,33.8174
VLKPF,116.75
TOST,26.885
VALU,45.08
HARD,24.3119
HLOC,0.382
JMHI,50.268
RILY,19.595
EEMMF,1.03
VLYPO,23.89
CRNC,3.19
TWKS,3.19
VGPBF,117.704
ATCH,0.6299
HIG/PG,25.115
MYMD,1.84
IRVDF,0.0003
GREI,34.59
UVXY,23.72
FMBH,38.42
CADNF,6.715
GLW,45.09
VRAR,0.9651
CNP,29.065
SPTY,1.98
MMNGF,0.207
BOTZ,30.98
FXLV,0.2
WLYB,48.19
ILLMF,1.14
XJH,41.56
MTRN,117.57
WRLC,540.5
SFTGQ,0.0001
GEGCF,0.05
CHSCL,26.14
HYG,78.12
PMBY,0.025
SAMT,26.61
PETRY,8.3
LLBO,0.0003
KVGOF,0.017
HP,40.87
AIAD,0.0002
IGEB,45.0181
CSOL,0.0111
BISA,0.0091
RAIFF,19.35
LPSN,1.19
BREA,0.7036
JBI,13.58
SHZHY,9.11
FBMS,29.57
PEB/PG,19.67
FUL,85.17
UZAPF,224.774
PBNK,16.8
SPRU,3.4594
DVND,30.5646
MHVIY,25.78
CREX,4.8299
JAPAF,28
CSTNL,590.69
REVG,24.17
DHX,2.165
FAF,58.68
DIG,44.84
SRET,21.62
KNRRY,20.078
TOI,0.562901
GDS,11.825
VTTGF,516.75
NWN,40.56
TBFG,27.3131
TRUP,34.6
OXSQZ,24.12
MGM,46.39
ULTA,398.65
ILIT,10.81
ANRGF,0.22
HYDW,46.4435
XYLG,31.33
ALIT,7.295
RHCB,46.2126
JORFF,0.0146
PJFV,68.0084
ZEO,3.47
SMP,32.37
ABCB,59.65
GSCE,38
MANH,217.17
BLTMF,0.06
ALMU,3.125
PROSF,36.5675
IBMP,25.1297
FCLIF,0.2503
VTRS,12.01
EXHI,0.286
PSWD,30.8105
LCF,34.3459
HEI.A,178.93
BDGS,29.8113
HYD,52.3659
BODI,7.8
BKAG,42.02
PWP,18.43
EXCH,40
XTPT,0.15659
IRS,9.55
MPC,166.83
PYPD,3.3801
CDRO,8.21
EFC/PD,21.51
RYDAF,36.022
IDNA,24.725
AMPL,8.29
TROUF,0.2
DPUKY,8.4
PTMYF,0.14
FSYD,47.28
FNMFN,8.13
AFLG,32.3579
GEGGL,22.8175
FPA,28.66
USTB,50.07
FNCJF,0.0435
DINRF,103.39
MDV/PA,23.9
TMFX,17.84
PTBRY,16.1865
TWN,44.2
ARHN,19
EGBN,23.465
PBT,11.96
LMLLF,0.00984
RFLXF,0.0496
ATROB,22.29
DTNOF,1.02
RTX,105.21
DEI,15.36
CAML,32.07
ICCT,0.81
KALMF,0.015
PUBC,0.045
ADEA,11.96
TLDE,0.006
TROW,118.22
ZCTSF,0.0628
UNFI,14.015
MCH,19.37
EDV,74.915
KINS,4.95
ADXS,0.15
NUVI,0.003
MRX,20.84
JPSV,59.9882
DDL,1.915
ZHEXF,0.629
BKLC,105.32
ODYY,0.06
GRBK/PA,22.82
ZMRK,0.0006
VNGDF,106.24
BAIDF,10.88
EEX,5.97
GSHRF,0.22448
TESI,0.17
LUCRF,0.23
ITOCY,102.8124
SPRE,20.9393
SPTJF,0.1308
HIE,11.52
CISXF,14.9
COST,835.6003
SOUN,5.08
KF,25.1301
FRHYF,0.3471
GBLD,16.9083
EDOC,9.17
UPBD,33.69
COMS,0.07
THVB,65
HNW,12.0066
XCLR,31.6686
VIXM,14.43
TMQ,0.6448
BMR,5.11
RUFF,25.3665
BWLLY,15.56
RWCB,21.75
VIAOY,0.11
ARWR,28.05
JACK,55.46
TBXXF,0.134
SNPS,555.0725
LEN.B,163.32
SOWG,19.01
EEFT,107.63
EBMT,14.5
BSRTF,11.9
IOCJY,0.7685
GIB,106.72
PDPTF,0.0541
AHFD,0.0005
TKAYF,12.35
DYNF,47.76
MITI,0.29
BWXT,103.49
TTEC,7.785
ADCOF,0.17
CKISY,30
SPI,0.426
HSMV,35.4116
NESRF,9.12
PMEDF,0.0138
LIVN,54.1
ECTM,0.493555
KGDEY,80.83
CLDT/PA,20.86
XNGSY,31.4395
CREAF,0.9507
IKT,1.5296
JWSM,11.13
MRTN,18.16
HYMU,22.76
MADE,24.8099
QSEP,0.0567
CTOUF,8.53
TYIDF,86.5
BXNS,0.1
VOYT,1e-06
CCLDO,9.11
HIVE,3.79
AMZY,20.5984
MCR,6.33
NVTS,4.425
PEMX,54.68
NDRA,0.0805
NFLY,16.6
BWMN,34.515
IRAAU,11
PYPL,61.015
OFED,12.65
NARI,55.95
BPYPO,13.23
DECZ,36.3
PCG/PE,19.35
BTAFF,33
COPX,43.83
RODE,28.6176
EQBK,41.01
XME,63.46
XAUMF,5.61
BMA,52.17
FTAG,25.0151
BZZUF,40.735
GCAAF,31.7328
QQEW,125.16
LEHLQ,0.0003
LRN,70.65
KAST,0.0098
FDS,438.96
AUNA,9.35
IMHDF,21.52
BULT,0.06099
ADVM,9.96
LYLD,26.0152
SKT,28.54
WEBS,6.75
TECS,6.16
CBNK,23.93
SLND,4.05
DFIP,41.29
LEGT.U,10.14
HLGN,2.5
ARLU,26.2
COE,14.0122
CAC,38.875
NWG,8.785
EFC/PA,24.6695
AEM,75.325
RROTF,1.54
KVACU,10.63
DJD,49.7692
NAPRF,195.51
AEXFF,0.02
PUBM,21.25
FRCLL,0.0002
EFSC,48.21
SCHA,50.88
MSA,194.955
FIVE,74.235
WCN,182.685
BBGI,0.6768
BYON,14.97
SMCI,779.2655
WBBW,28.991
MLPD,25.2851
MMU,10.44
WKRCF,16.26
MARW,29.77
CNNA,0.007
CTXXF,0.33303
DFSE,34.14
VRT,81.43
CEV,11.01
NVNXF,0.44
MLKKF,1e-06
MUC,11.065
RICFY,13.945
DEXSF,5.0299
FCCN,3.47
OII,26.52
NFLP,30.8701
JCE,14.95
XLO,0.9602
PCQ,9.43
DHTRF,8.5
CHRS,1.635
ORXCF,21.12
CRECF,0.38
WTCHF,66
ALLY,43.21
ATTOF,0.0002
MRKR,5.7
BWTX,0.017445
HAE,89.55
WEST,10.055
IMXI,20.815
ALID,0.146
CIIHY,14.03
HTIA,14.69
MCET,1e-05
IWSH,0.155
SII,45.68
AGZNF,12.65
STG,8
AEOXF,126.036
AVNV,58.3251
LPA,26.405
CDRE,37.96
AWON,0.012
PHXHF,7.57
QWLD,124.06
ACES,31.17
SRCH,0.00582
BDRX,0.933
EPOW,0.744248
ARR/PC,21.05
WY,30.84
FTRE,26.515
BOCN,11.23
CAPL,19.7001
GVLU,24.23
FSK,20.28
FDBC,54.4
SAUHF,128.082
SGCPF,0.02
OCGN,1.655
CMILF,0.01
NDVG,31.2789
MBINM,25.8999
PCSA,1.63
AXNVF,1e-06
MGTI,0.0003
MYRG,144.29
PTC,177.395
PIFMY,20.25
TPB,37.03
ADDYY,127.11
FNMA,1.44
SRTSF,12.39
WEAV,9.92
RVP,1.15
PYNKF,0.3953
BIEL,0.0001
FDCE,12.372
GAMI,27.1255
LRGF,56.75
IQDF,25.2
BRZV,0.003
SEAC,6.16
SNRG,0.06
REMYF,78.8099
ISRA,37.496
KPDCF,1.33
GUYGF,1.17
CLZNF,16.3
LLOBF,2.25
PCLB,27.5675
FEUS,63.0333
ROIC,13.64
MGIC,11.28
AAPU,36.5701
HCTPF,0.14
VOOV,184.32
DLPX,0.02625
MELI,1629.3
BLAGF,0.07378
COM,29.0998
PRTS,1.12
ALBT,0.467
HADV,0.00219
AU,28.615
ON,76.47
NMGX,0.93
SPGX,0.18
XLE,94.18
CUBXF,0.1001
GSEP,33.9648
FNMAP,7.4
OFSTF,0.6726
CRSR,10.125
TFFP,1.9563
MFM,5.355
DCTH,7.58
CDTX,12.81
GYYSF,0.6
QTRX,15.56
IVRS,33.27
ONMD,0.94
MMNFQ,1e-06
HYGI,26.385
BRNY,37.93
GRWC,0.0431
PYRGF,0.624
NMEX,0.09
AXP,251.97
FL,25.61
GSVRF,0.217
EMLP,31.6553
DALXF,3.04
MARB,19.838
COPP,24.23
PPIE,23.93
GINX,26.64
KAOOY,8.68
BOTH,2.5
DIFTY,27.05
BSCV,16.25
PVBC,11.91
FKRAF,18.82
DLVHF,21.43
TRMLF,43.83
TEX,59.76
LBO,30.1593
COPJ,22.06
TS,31.97
DALQF,0.0766
CBBI,10.18
DTH,40.16
USB/PA,870
GCC,18.875
FOLD,10.56
PHB,18.25
UNCY,0.42735
RMAX,9.94
NSPT,0.0001
HCOM,15.075
VLN,2.97
SKHRF,0.6109
PGF,15.055
HZEN,5.62
CC,24.3734
PFD,10.81
EVGDF,0.06206
EPWCF,0.0001
CLFD,41.3
SROI,29.7341
MHIVF,0.15
OCTT,36.9898
FFEB,47.4172
EQOSQ,1e-06
INTE,11.02
PSNY,0.9499
AWCMY,4.16
CCOOF,0.08
LLLI,0.0024
CRSB,29
SSUNF,0.0001
CFRXQ,0.012
LEXTF,0.0495
ACCR,0.0009
FGCO,0.4
AEP,94.405
NBRI,0.0003
YUMFF,0.0431
FDNI,23.8423
XPL,0.927
FENC,6.45
EWQ,39.06
PXI,49.3875
HUNGF,0.673443
IGOT,0.0027
GXG,25.1001
SNDA,32.07
FUFU,4.7
AAPR,25.4946
PBNNF,0.261
IQM,62.212
AFMC,31.055
ANIX,3.13
EWCZ,9.65
DLHC,11.735
AAGIY,27.7
LMBS,48.685
AHT/PG,15.5
GBTG,6.805
MJGCF,0.044
AGFY,0.3203
CLRMF,0.0257
CLNFF,40.715
FRAF,29.1
RSP,171.555
MCOM,0.0133
STMNF,30.24
MNQFF,14.4997
DXYN,0.7
DBRG,14.38
WDRP,0.001
BSVO,22.52
IJAN,32.05
CBSE,31.79
PCM,7.5899
RNR/PG,18.35
GVDNY,95.8155
SOEN,0.0001
OSAPQ,0.007
MGRD,17.2844
AVEM,61.58
EVR,243.73
DLN,75.59
EUM,13.2
NXTI,26.999
MXROF,0.041
DIISY,10.25
COPAF,0.1455
AMWL,8.09
QLC,63.07
QDMI,1.21
GHG,2.495
MSCH,0.6
DTLIF,9.04
MGPHF,0.0666
BGSF,8.8
STXT,20.29
KJUL,28.77
WTFC,111.8
XLY,191.37
SIGCY,19.51
RRDMF,0.1
MAC,16.405
TLTW,26.135
QRTEA,0.758
ADC,67.815
VJTTY,0.25
TMAT,18.02
SKFOF,292.986
ALK,37.75
EBIXQ,0.002
OTAC,11.38
HLAGF,159
DIGAF,1e-06
UVSP,27.29
RSBT,18.37
INQQ,15.47
WRB/PG,19.3
POAHF,47.3672
PSFM,28.4742
NTG,43.08
BGADF,0.02
ANGO,6.765
MOOD,29.58
SPSM,45.22
MET,76.46
CSTM,18.96
MS/PF,25.35
FSTTF,0.0952
ASXFF,43.34
KRP,16.79
FMN,11.52
NOVT,180.515
WSBF,14.83
VCRB,77.015
WHLM,5.3647
MRDH,0.02928
PAGS,12.995
FINMY,12.38
UUGRY,26.67
BNDC,22.195
TSRUF,7.48
TXT,94.11
GAMC,10.95
AGEN,8.07
VCNX,6.96
WPPGF,9.62
MANU,16.87
PRSNF,0.042
GWTI,0.0075
MNHVF,16.3
WRCDF,0.01
EQTXF,0.0006
PALC,48.63
DAR,38.38
EVKG,0.0007
FEMS,41.49
OODH,0.14
RKFL,0.02
FSTA,48.88
KVLQF,0.0501
LTRN,4.58
ABZPY,11.88
ATZAF,34.5
RATE,19.27
BUI,22.925
RGCO,22.01
MKTX,225.64
APNHY,12.6
SEOVF,0.218
WANT,37.78
KODK,5.71
CNNEF,3.45
SRNN,11
EXPE,136.795
GME,26.9139
IHPCF,55.89
NIOVF,0.016
UCPA,0.0027
BKE,40.02
OILD,13.8
HMNU,0.0009
GRNBF,0.0111
SIXO,30.82
SONY,93.9401
CNBP,75.03
IDRV,30.91
OMI,14.71
SPCX,23.6734
SDCCQ,0.003
FV,57.6
SPMB,21.92
CBLO,0.0149
CBSC,0.0738
IFNNF,37.56
KBGGY,48.36
DIOD,83.865
DNCVF,0.165
TLFX,0.0001
BMRRY,24.052
DMXF,68.69
ARGO/PA,24.9
MDWD,20.085
LCUT,8.67
IBHK,25.5599
LEMIF,0.07
AGLXY,6.97
MLFB,1e-06
WFG,80.5
BBEU,59.96
IBDU,22.9301
RLI,143.95
NRPI,0.033
SLNA,0.0603
HEWA,0.0901
RMTD,1e-06
ARES,146.96
DAIPF,51.55
BAJFF,0.0001
CXXIF,0.3
GAST,27.0776
CAJTF,0.005
BAND,20.545
ADYYF,1255
NVDL,61.26
BBIP,97.265
GTHR,0.0001
ENB,36.425
LFCBY,14.88
FAUMF,0.054
VTS,26.425
ISGIF,0.011
RGF,0.5178
CPTP,10.51
FTHI,22.788
XOM,119.4201
KVYO,25.62
AKRTF,2.75
BIT,14.6
LFT,2.5398
IMSI,51.38
ASKH,0.0216
KRT,29.98
ALPP,0.495
OPT,2.1031
GMGI,2.67
RNLSY,10.6655
VIGL,3.7
OXSQG,22.8908
PSCU,54.3197
TU,15.985
MSAH,0.0113
AHL/PE,19.72
PJAN,40.49
DVN,48.975
AETUF,17.25
OVTZ,0.04
INKM,31.68
GCEI,0.0649
NPRFF,0.14
AUVIQ,0.013
NXTC,1.662
KTEL,0.41
TBEV,1e-06
SE,68.24
KIROY,7.65
GFASY,1.198
URE,65.25
FHSEY,0.066335
IGSC,0.068
TBLMF,11.37
CRF,7.725
KIM,21.87
ATEN,13.975
ATER,3.11
YBIT,16.04
WSR,14.11
PTCHF,2.18
GZIC,1e-06
LMEFF,0.2588
NXTT,5.8
HTWSF,1.67
AHLAS,152
HTHT,31.48
VITL,40.98
RWR,99.84
THORF,0.0221
RSST,24.76
TCOA,11.15
HNDAF,10.7859
MSVB,14.31
AES,16.98
INCR,2.43
MBIO,0.389
LITH,1e-06
HUPHY,2.68
ESLT,184.8284
NRG,72.81
FURY,0.445
BBCP,6.72
RSSL,87.73
ICMB,3.3199
CECBF,1e-06
GAMB,9.36
LVLU,1.76
TEVJF,17.19
MKOR,26.0782
SGH,24.69
PHYL,34.86
TOTR,40.7
DFND,38.585
IWS,127.39
MAS,74.67
IDCN,1e-06
TGRT,34.58
VSMR,0.031
AKO.B,18.6427
FWEDF,1.016
DO,16.24
AIAGY,41.4
ARRKF,0.2399
INBK,35.455
PPC,39.62
EWZS,12.4894
IBHH,23.35
AGRPY,17.13
PGTK,0.52
HMTXF,0.033
FDWM,22.7479
AZURF,0.01735
SMBK,27.43
SRLZF,0.0527
APLIF,0.0234
INOV,28.84
STRPF,0.29
CMGMY,4.86
OMGPF,0.5531
FCOM,51.99
EICA,23.55
IWO,282.93
SUUIF,6.0015
HSCS,3.87
HYSA,14.99
LNXSF,27.89
TLH,104.79
SCFLF,5.9
CM,50.16
SHEN,19.94
WONDF,0.1501
IR,98.25
STLD,132.99
SBND,18.515
GSJY,38.9851
ALBKY,0.40218
BAYP,0.0001
CARS,19.74
EQIN,46.0322
UUP,28.7
MMCA,21.58
IVPEF,129.17
TDTF,23.5909
HSEEF,0.17
PML,8.49
SPH,19.345
DKNG,38.22
ZENG,0.0001
SCBGF,19.72
HXGCF,2.65
MSRM,0.02325
AMZD,14.21
FPBC,5.9501
YAHOF,2.502
VIOT,0.9301
MTLHY,29.6
GECSF,0.27
MEDXF,1.6573
GCCFF,0.1164
SCVL,39.08
CHEK,1.99
ATOGF,7.81
BANFP,25.718
OSIS,147.36
SNV/PD,25.2401
CARM,1.2701
HIHO,2.0955
PLCKF,0.9474
PIE,21.231
AILIH,67.75
BTVCY,32.94
SBR,65.57
TAGP,0.0166
HYZN,0.30845
JVA,2.23
GRMC,0.01
UNB,25.09
DPST,108.24
WEA,10.75
QSR,73.97
RMRK,0.00035
GORV,3.2517
SSGBF,110.855
USMC,54.855
PDCO,26.47
CWEN.A,23.57
PHASQ,1e-06
NXNIF,0.18545
SYII,48.3122
TCNNF,10.47
ARKAF,89.48
OMRNY,36.6246
PRBZF,64.8
NMCO,11.05
GDRZF,4.04763
ACKRF,0.1396
JAPSY,8.11
LTES,0.05
CHSCN,25.855
FFA,20.0665
YAYO,1e-06
SSUMF,25.79
PGAS,0.0001
NXG,39.08
PPRW,1e-06
RHI,67.58
SJNK,25.175
IDEA,0.011
SHLT,4.75
XMTR,15.085
FLTB,49.5997
HCHDF,2.45
ORLA,4.01
LNTO,0.22
WEYS,33.39
FANCF,0.07
VLPNY,5.243
BCVVF,7.68
SPRC,0.6993
RWTN,25.075
ISRHF,9.375
SVXY,61.27
MXGBF,51.9221
EHGRF,0.3614
EFGSY,20.032
FNKO,9.04
VIRX,0.5499
MONRY,62.02
SAIC,123.12
VLVLY,27.12
DTARF,0.09032
EIPAF,16
BAER,3.31
EUSB,43.03
TSBX,2.42
MTTRF,13.15
TNXP,0.567
TBBC,5.25
XAIR,0.5714
VEV,0.5426
CXM,9.59
AP,1.72
AMPDF,0.003
LAB,2.26
HES,156.958
CGNG,24.9809
QRVO,124.7
XXCH,28.905
NRXS,2.9399
JUNM,30.74
DDIV,35.0514
JHG,35.86
WRB/PE,24.5475
POOL,339.18
LABZF,0.1877
CNPWP,33.29
LPSIF,0.19
RAHGF,0.0351
LOCL,2.87
GPATU,10.05
PALI,4.4
THCT,0.0006
BDRFY,30.135
ANIOY,5.15
BFST,24.45
CMRE,15
PPTY,31.95
AAUCF,2.45
FROG,38.07
FMCCG,7.18
ATIP,5.75
AAPB,28.51
NMAI,13.09
EQMEF,0.1449
PROP,10.45
PAPL,0.85
STRYF,5.17
PCRB,48.83
IDEXY,24.74
QVCD,12.4626
WWD,178.13
WELPP,64
MAT,16.89
RLXXF,46.798
TIIAY,2.61
ANGCF,0.0235
LRCDF,19.52
GPOW,47.3461
ARCT,24.21
FRA,13.54
FNMAG,8.34
AVRI,0.003
XHLF,50.22
RSGUF,4.2
KWT,32.1501
RSF,15.25
TFLO,50.575
CNQQF,0.185
DISO,17.4346
VEMLF,10.45
APM,3.77
AWEG,24.45
LIFD,0.828256
XHR,14.8
KWR,192.07
BFIN,11
NAMS,18.795
UCTT,48.82
OSCI,0.016
MITSY,474.065
PRG,34.74
EMHY,37.42
BML/PL,22.7713
HBRIY,4.057
MUST,20.52
EMGDF,0.2134
FITE,58.745
CGEM,18.9
UPS,147.625
MCHN,36.25
ALTD,0.0001
LGMH,0.056
FAVO,0.305
ALLK,0.7975
CPPTL,9.55
QURT,0.901
RLFTF,1.35
TRBK,16.3
FEBP,27.2516
RVVJS,8.75
KRFG,0.0002
CDXC,2.8
NTDOF,55.29
SOUB,34.55
COLL,32.545
EBGEF,22.25
XIDE,30.3502
TOMZ,0.7575
NOVP,25.6088
ASALF,0.16
SMB,17.09
BAC/PE,23.69
REVVF,0.269
HDEF,25.5199
TCNB,5.79
PRPRF,0.041
BMAY,38.4608
AJUL,26.08
IBP,245.49
ISCXF,5.85
ARQT,9.8493
CNGGF,0.016
AX,72.46
OVCHY,22.303
HUIPF,0.08
BZQIF,1.24062
SNFCA,7.76
FJAN,43.76
REZI,22.12
YGRAF,0.8
ONFO,1.08
SNWV,0.0174
WEN,18.365
SYNA,93.08
WGO,59.89
FAAR,28.65
WOOF,3.88
DAL,45.925
HEXEY,11.6
AONNY,21.33
BTEUF,20.55
PMMDF,99.88
FOJCY,2.945
RWK,115.309
ISCG,48.049
EACO,29.51
AMAL,31.725
WNEB,8.4
UTF,24.2
GRNH,1e-06
HOOK,6.3967
AKAM,97.26
RJKAF,0.015
ZENV,1.93
FIAX,19.47
MEMX,30.38
HIGH,24.264
TGGI,0.0003
LTRCF,3.25
KWIK,0.2698
GTY,31.04
CMTG,9.2
PAAA,51.005
VAPO,2.14
FUBO,1.555
DLY,15.8499
KJAN,36.665
DGWR,0.078
ANTVF,3.6
WCHD,0.0062
SFBC,42.8
PGHY,19.78
IPXHY,15.68
ZEPP,0.601
JIG,65.52
OAK/PA,22.5736
BAPR,41.98
ROIS,50.0531
NVEE,101
BRLN,52.48
CHN,10
TBI,11.48
TPII,0.0003
SBT,5.73
THS,39.93
STSN,0.025
SH,11.2401
JPAN,31.32
AATC,6.6
ATIG,0.0008
WPFH,13.5
FDEV,28.24
APGOF,0.121
ASGOF,0.759
VFPAF,31.9254
RNWEF,0.69265
ORFDF,0.0434
NXGL,2.1299
OSCV,37.12
ECCC,22.5288
LCCN,0.011
FUSB,10.33
PGOL,0.0575
OXM,103.59
KHNGF,293.48
FDM,65.6601
NKSH,31.1
AZN,78.61
BLKLF,3.32
MHCUF,14.13
PSX,138.635
XHYH,35.18
CRGP,0.0005
BZQ,13.8399
GQI,54.03
SHOM,0.0001
BROS,37.885
VFUUF,136.1583
MMT,4.75
RSPE,26.44
BND,73.065
OMVJF,43.36
BCPC,176.32
OZ,64.275
ICCH,22.795
LILIF,0.125
PATK,122.123
WABF,25.7103
